session_id,browserstack:browser,browserstack:browser_version,browserstack:os,browserstack:os_version,browserstack:real_height,browserstack:real_width,css:User-Agent,css:browser,css:env-1-height,css:env-1-width,css:env-10-height,css:env-10-width,css:env-11-height,css:env-11-width,css:env-12-height,css:env-12-width,css:env-13-height,css:env-13-width,css:env-14-height,css:env-14-width,css:env-2-height,css:env-2-width,css:env-3-height,css:env-3-width,css:env-5-height,css:env-5-width,css:env-6-height,css:env-6-width,css:env-7-height,css:env-7-width,css:env-8-height,css:env-8-width,css:env-9-height,css:env-9-width,css:image-set-heif,css:javascript,css:media-1-width,css:media-10-width,css:media-2-width,css:media-3-width,css:media-4-width,css:media-5-width,css:media-6-width,css:media-7-width,css:media-8-width,css:media-9-width,css:px_per_px,css:system,css:viewport_height,css:viewport_width,js:env-1-container-height,js:env-1-container-width,js:env-10-container-height,js:env-10-container-width,js:env-11-container-height,js:env-11-container-width,js:env-12-container-height,js:env-12-container-width,js:env-13-container-height,js:env-13-container-width,js:env-14-container-height,js:env-14-container-width,js:env-2-container-height,js:env-2-container-width,js:env-3-container-height,js:env-3-container-width,js:env-4-container-height,js:env-4-container-width,js:env-5-container-height,js:env-5-container-width,js:env-6-container-height,js:env-6-container-width,js:env-7-container-height,js:env-7-container-width,js:env-8-container-height,js:env-8-container-width,js:env-9-container-height,js:env-9-container-width,css:font_arabic_typesetting,css:font_batang,css:font_calibri,css:font_franklin_gothic,css:font_levenim_mt,css:font_marlett,css:font_meiryo_ui,css:font_menlo,css:font_microsoft_uighur,css:font_ms_mincho,css:font_ms_ui_gothic,css:font_sans-serif-thin,css:font_segoe_ui_light,css:font_simhei,css:font_vrinda,css:font_vector
cb588d73-7c0f-494a-9150-a2718404d808,firefox,129.0,OS X,Sonoma,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:129.0) Gecko/20100101 Firefox/129.0,firefox,124,196,309,473,164,1100,120,7108,124,74,130,74,180,400,104,133,100,600,156,164,126,531,56,600,111,737,0,1,32,7,17,128,32,64,20,1,10,5,1,linux,8,12.0,125,196,309,473,164.0,1426.0,120,7108,124,74,130,74,181,400,104,134,150,300,100,600,156.0,165.0,126,532,57.0,602.0,111,738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
cb667851-167a-47b4-979e-07ac1f4c331e,firefox,123.0,Windows,10,942,1292,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,firefox,136,189,311,434,166,1100,127,6991,122,74,130,74,184,400,110,133,100,600,143,165,134,531,73,598,113,662,0,1,32,7,17,128,32,68,20,1,10,5,1,linux,8,12.0,136,189,311,434,166.0,1219.0,128,6991,122,74,130,74,185,400,110,134,150,300,100,600,143.0,165.0,134,532,73.0,599.0,113,662,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,001101000010100
cb69089e-1bf4-4c9f-9dba-8fa5dda7845e,edge,108.0,Windows,8.1,1060,945,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.42",chrome,136,190,166,732,175,1100,126,6976,129,81,130,78,189,403,110,133,100,600,164,170,126,550,78,585,115,650,,1,32,11,17,128,0,68,20,1,8,5,1,linux,9,9.0,136,191,166,732,176.0,1140.0,126,6977,129,81,130,78,189,403,110,134,150,300,100,600,164.0,170.0,126,551,78.0,585.0,115,650,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,111111101110111
cbf94074-c1ea-48e9-8ddc-feb56d11e2d4,iphone,unknown,ios,17.0,844,390,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",chrome,120,195,166,654,147,1100,116,6656,116,84,130,74,150,386,100,133,100,374,166,153,26,446,51,543,114,460,1,1,32,4,49,128,32,68,41,2,8,5,3,linux,7,3.0,120,196,167,655,147.0,1188.0,116,6656,116,84,130,74,150,386,100,134,150,300,100,374,166.0,153.0,26,447,51.0,544.0,114,460,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
cce89d7f-eea4-492e-8dcd-29d53ec03c0d,firefox,127.0,OS X,Monterey,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:127.0) Gecko/20100101 Firefox/127.0,firefox,124,196,309,473,164,1100,116,6973,124,74,130,74,180,400,104,133,100,600,156,164,126,531,56,600,111,737,0,1,32,7,17,128,32,64,20,1,10,5,1,linux,8,12.0,125,196,309,473,164.0,1426.0,116,6974,124,74,130,74,181,400,104,134,150,300,100,600,156.0,165.0,126,532,57.0,602.0,111,738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
cd6230d6-709c-4638-9414-b6ebdecb6b74,edge,125.0,OS X,Catalina,1013,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",chrome,136,195,166,712,175,1100,123,6755,125,84,130,78,188,403,110,133,100,600,164,183,123,554,78,587,115,681,0,1,32,7,17,128,32,68,20,1,8,5,1,linux,8,11.0,136,196,166,712,176.0,1176.0,123,6755,125,84,130,78,188,403,110,134,150,300,100,600,164.0,183.0,123,554,78.0,588.0,115,681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
cd6f945d-2ac0-430a-9867-d6393dfc0b42,firefox,123.0,OS X,Big Sur,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:123.0) Gecko/20100101 Firefox/123.0,firefox,124,196,309,470,164,1100,116,6973,124,74,130,74,180,400,104,133,100,600,156,164,126,531,56,600,111,737,0,1,32,7,17,128,32,64,20,1,14,5,1,linux,8,12.0,125,196,309,470,164.0,1426.0,116,6974,124,74,130,74,181,400,104,134,150,300,100,600,156.0,165.0,126,532,57.0,602.0,111,738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
cd88e5cf-8d00-45a0-aea7-b816c17328be,chrome_android,unknown,android,10.0,724,384,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",chrome,130,224,169,783,168,1100,120,7125,126,90,131,76,163,454,105,150,100,368,163,172,52,487,67,600,115,671,0,1,32,7,17,128,32,68,36,3,8,5,3,linux,7,3.0,130,225,170,783,168.0,1425.0,120,7125,126,90,131,77,164,455,106,150,150,300,100,368,163.0,173.0,53,487,68.0,619.0,116,671,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,000000000001000
cd9bbce8-61c0-435d-84e2-e28a7e76d7d8,firefox,116.0,OS X,Monterey,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/116.0,firefox,124,196,309,470,164,1100,116,6973,124,74,130,74,180,400,104,133,100,600,156,164,126,531,56,600,111,738,0,1,32,7,17,128,32,64,20,1,14,5,1,linux,8,12.0,125,196,309,470,164.0,1264.0,116,6974,124,74,130,74,181,400,104,134,150,300,100,600,156.0,165.0,126,532,57.0,602.0,111,738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
cdcafb35-e1b8-40ca-ae2b-a75d59ff1b4f,edge,106.0,OS X,Sonoma,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36 Edg/106.0.1370.37",chrome,136,195,166,711,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,182,123,554,78,587,115,678,,1,32,3,17,128,0,68,20,1,8,5,1,linux,8,12.0,136,196,166,711,176.0,1184.0,123,6762,125,84,130,78,188,403,110,134,150,300,100,600,164.0,182.0,123,554,78.0,588.0,115,678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
cdd0372a-f1c7-420e-b7d1-98bfdd157f56,chrome,123.0,Windows,11,1012,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",chrome,136,190,166,732,175,1100,126,6970,129,81,130,78,189,403,110,133,100,600,164,170,126,550,78,585,115,650,0,1,32,7,17,128,32,68,20,1,8,5,1,windows,9,9.0,136,191,166,732,176.0,1140.0,126,6971,129,81,130,78,189,403,110,134,150,300,100,600,164.0,170.0,126,551,78.0,585.0,115,650,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,001101000010100
cde29a11-95cd-449e-8f74-6df9b1ef58ae,edge,111.0,OS X,Sonoma,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.41",chrome,136,195,166,711,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,182,123,554,78,587,115,678,,1,32,3,17,128,0,68,20,1,8,5,1,linux,8,12.0,136,196,166,711,176.0,1184.0,123,6762,125,84,130,78,188,403,110,134,150,300,100,600,164.0,182.0,123,554,78.0,588.0,115,678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
ce77970c-b86e-44a4-bcc9-0d30b953e5a1,firefox,138.0 beta,Windows,11,936,1296,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:138.0) Gecko/20100101 Firefox/138.0,firefox,136,190,311,443,166,1100,127,6991,122,74,130,74,184,400,110,133,100,600,160,151,134,531,71,600,113,679,0,1,32,7,17,128,32,68,20,1,10,5,1,linux,8,12.0,136,191,311,443,166.0,1266.0,128,6991,122,74,130,74,185,400,110,134,150,300,100,600,160.0,151.0,134,532,71.0,601.0,113,680,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,001101000010100
ce9cb7e7-12b2-4ee4-84fb-9303642d5fac,chrome,116.0,OS X,Sequoia,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",chrome,136,195,166,711,175,1100,124,6708,125,84,130,78,188,403,110,133,100,600,164,182,123,554,78,587,115,678,0,1,32,3,17,128,32,68,20,1,8,5,1,linux,8,12.0,136,196,166,711,176.0,1184.0,124,6709,125,84,130,78,188,403,110,134,150,300,100,600,164.0,182.0,123,554,78.0,588.0,115,678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
ceebc229-e1a9-4b02-90eb-25f4bebfa878,chrome_android,unknown,android,10.0,712,393,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",chrome,130,224,169,785,167,1100,121,6866,126,92,131,76,163,454,105,150,100,377,163,169,51,487,66,600,115,671,0,1,32,4,17,128,32,68,40,2,8,5,3,linux,7,3.0,130,225,169,785,168.0,1436.0,121,6867,126,92,131,77,163,455,105,150,150,300,100,377,163.0,169.0,52,488,67.0,619.0,115,671,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,000000000001000
cf6fe0cd-8d3b-4140-b404-0f1ef8335288,firefox,117.0,OS X,Sequoia,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/117.0,firefox,124,196,309,470,164,1100,120,7108,124,74,130,74,180,400,104,133,100,600,156,164,126,531,56,600,111,738,0,1,32,7,17,128,32,64,20,1,14,5,1,linux,8,12.0,125,196,309,470,164.0,1264.0,120,7108,124,74,130,74,181,400,104,134,150,300,100,600,156.0,165.0,126,532,57.0,602.0,111,738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
cf7c7e1b-365e-434b-a392-af929678ae92,samsung,unknown,android,10.0,2941,1648,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",chrome,131,224,169,784,166,1100,120,7125,125,83,131,77,164,454,106,150,100,396,163,169,54,487,69,600,115,416,0,1,32,4,17,128,32,68,40,2,8,5,3,linux,8,4.0,132,225,169,785,166.0,1435.0,121,7125,126,83,131,77,165,455,107,150,150,300,100,396,163.0,170.0,54,488,70.0,619.0,115,417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,000000000001000
cf945159-08fc-4f44-9cae-3b61b98d4cd0,edge,107.0,OS X,Sequoia,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.24",chrome,136,195,166,711,175,1100,124,6708,125,84,130,78,188,403,110,133,100,600,164,182,123,554,78,587,115,678,,1,32,3,17,128,0,68,20,1,8,5,1,linux,8,12.0,136,196,166,711,176.0,1184.0,124,6709,125,84,130,78,188,403,110,134,150,300,100,600,164.0,182.0,123,554,78.0,588.0,115,678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
cfbf49f0-5250-4cd8-90a2-57d4ee4d4fd9,firefox,110.0,OS X,Big Sur,977,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,firefox,124,196,309,473,164,1100,116,6973,124,74,130,74,180,400,104,133,100,600,156,164,126,531,56,600,111,743,0,1,32,3,17,128,32,64,20,1,14,5,1,linux,8,12.0,125,196,309,473,164.0,1264.0,116,6974,124,74,130,74,181,400,104,134,150,300,100,600,156.0,165.0,126,532,57.0,602.0,111,744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
cfe23fc4-6532-4f0b-8226-35080db5552b,chrome,106.0,Windows,10,1020,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",chrome,136,190,166,732,175,1100,126,6970,129,81,130,78,189,403,110,133,100,600,164,170,126,550,78,585,115,650,,1,32,3,17,128,0,68,20,1,8,5,1,linux,9,9.0,136,191,166,732,176.0,1140.0,126,6971,129,81,130,78,189,403,110,134,150,300,100,600,164.0,170.0,126,551,78.0,585.0,115,650,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,001101000010100
cfebf139-c173-45d8-9888-44f1b1fd3003,edge,105.0,OS X,Catalina,1013,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36 Edg/105.0.1343.25",chrome,136,195,166,711,175,1100,123,6755,125,84,130,78,188,403,110,133,100,600,164,182,123,554,78,587,115,678,,1,32,3,17,128,0,68,20,1,8,5,1,linux,8,12.0,136,196,166,711,176.0,1184.0,123,6755,125,84,130,78,188,403,110,134,150,300,100,600,164.0,182.0,123,554,78.0,588.0,115,678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
d003483c-6adc-49cb-aa70-c1296dc5b984,chromium_iphone,unknown,ios,17.3,665,393,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/125.0.6422.80 Mobile/15E148 Safari/604.1",chrome,120,195,166,654,165,1100,116,6656,116,84,130,74,150,386,100,133,100,377,166,153,26,446,51,543,114,460,1,1,32,4,49,128,32,68,41,2,8,5,3,linux,6,3.0,120,196,167,655,165.0,1147.0,116,6656,116,84,130,74,150,386,100,134,150,300,100,377,166.0,153.0,26,447,51.0,544.0,114,460,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
d022b036-e5d9-416c-9d90-d733481b8d3d,chrome_android,unknown,android,9.0,722,412,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",chrome,131,243,169,784,166,1100,122,7447,127,90,131,77,164,478,106,165,100,396,163,169,54,512,69,600,115,671,0,1,32,7,17,128,32,68,36,3,8,5,3,linux,7,4.0,132,244,169,785,166.0,1435.0,122,7448,128,90,131,77,165,479,107,165,150,300,100,396,163.0,170.0,54,513,70.0,630.0,115,671,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,000000000001000
d07d1440-b67b-4e12-aaa4-459207dea00b,chrome_android,unknown,android,10.0,751,412,"Mozilla/5.0 (Linux; Android 10; SM-A115M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",chrome,130,224,167,785,161,1100,120,7125,124,83,130,77,163,454,105,150,100,396,162,170,51,488,67,600,112,418,,1,32,0,17,128,0,68,40,2,8,5,2,linux,8,4.0,130,225,167,785,161.0,1430.0,121,7125,124,84,130,77,163,455,106,150,150,300,100,396,162.0,171.0,51,488,67.0,619.0,112,418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,000000000001000
d08e7b31-7364-4593-884d-dbc5d82ebe5a,chrome,117.0,Windows,11,1012,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",chrome,136,190,166,732,175,1100,126,6970,129,81,130,78,189,403,110,133,100,600,164,170,126,550,78,585,115,650,0,1,32,3,17,128,32,68,20,1,8,5,1,linux,9,9.0,136,191,166,732,176.0,1140.0,126,6971,129,81,130,78,189,403,110,134,150,300,100,600,164.0,170.0,126,551,78.0,585.0,115,650,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,001101000010100
d0985d4e-c2f8-4377-b005-0a4b256f035d,chrome,121.0,OS X,Big Sur,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",chrome,136,195,166,712,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,183,123,554,78,587,115,681,0,1,32,7,17,128,32,68,20,1,8,5,1,linux,8,12.0,136,196,166,712,176.0,1184.0,123,6762,125,84,130,78,188,403,110,134,150,300,100,600,164.0,183.0,123,554,78.0,588.0,115,681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
d0c2e0bc-b82d-41db-bac1-46d6f4bcc60c,chrome,121.0,Windows,11,1012,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",chrome,136,190,166,732,175,1100,126,6970,129,81,130,78,189,403,110,133,100,600,164,170,126,550,78,585,115,650,0,1,32,7,17,128,32,68,20,1,8,5,1,windows,9,9.0,136,191,166,732,176.0,1140.0,126,6971,129,81,130,78,189,403,110,134,150,300,100,600,164.0,170.0,126,551,78.0,585.0,115,650,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,001101000010100
d0e89a76-5e5a-49d4-a6c0-25225065609a,chrome,107.0,OS X,Sequoia,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",chrome,136,195,166,711,175,1100,124,6708,125,84,130,78,188,403,110,133,100,600,164,182,123,554,78,587,115,678,,1,32,3,17,128,0,68,20,1,8,5,1,linux,8,12.0,136,196,166,711,176.0,1184.0,124,6709,125,84,130,78,188,403,110,134,150,300,100,600,164.0,182.0,123,554,78.0,588.0,115,678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
d1c46762-88ad-476a-8b4e-9bd20724de8d,chrome,129.0,OS X,Monterey,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",chrome,136,195,166,712,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,183,123,554,78,587,115,681,0,1,32,7,17,128,32,68,20,1,8,5,1,linux,8,12.0,136,196,166,712,176.0,1202.0,123,6762,125,84,130,78,188,403,110,134,150,300,100,600,164.0,183.0,123,554,78.0,588.0,115,681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
d1ce626d-0628-4e05-b84c-fb59ff48d897,edge,124.0,OS X,Monterey,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",chrome,136,195,166,712,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,183,123,554,78,587,115,681,0,1,32,7,17,128,32,68,20,1,8,5,1,linux,8,11.0,136,196,166,712,176.0,1176.0,123,6762,125,84,130,78,188,403,110,134,150,300,100,600,164.0,183.0,123,554,78.0,588.0,115,681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
d20734c0-2271-465a-862f-f4ff42ddd94a,chrome,106.0,Windows,8,1060,945,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",chrome,136,190,166,732,175,1100,126,6976,129,81,130,78,189,403,110,133,100,600,164,170,126,550,78,585,115,650,,1,32,11,17,128,0,68,20,1,8,5,1,linux,9,9.0,136,191,166,732,176.0,1140.0,126,6977,129,81,130,78,189,403,110,134,150,300,100,600,164.0,170.0,126,551,78.0,585.0,115,650,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,111111101110111
d216caaf-18c1-4ccc-974c-39ab23c6e35a,edge,126.0,Windows,11,1012,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",chrome,136,190,166,730,175,1100,126,6970,129,81,130,78,189,403,110,133,100,600,164,168,126,550,78,585,115,650,0,1,32,7,17,128,32,68,20,1,8,5,1,windows,8,9.0,136,191,166,730,176.0,1140.0,126,6971,129,81,130,78,189,403,110,134,150,300,100,600,164.0,168.0,126,551,78.0,585.0,115,650,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,001101000010100
d2b3097e-b675-4cad-9811-d825ab9d25d1,chrome,134.0,Windows,11,1012,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",chrome,136,190,166,732,175,1100,126,6970,130,86,130,78,189,403,110,133,100,600,164,170,126,550,78,585,115,650,0,1,32,7,17,128,32,68,20,1,8,5,1,windows,9,9.0,136,191,166,732,176.0,1323.0,126,6971,130,87,130,78,189,403,110,134,150,300,100,600,164.0,170.0,126,551,78.0,585.0,115,650,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,001101000010100
d31e76ee-e8c2-4f2b-b815-b97b58f00628,edge,119.0,Windows,10,1020,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",chrome,136,190,166,730,175,1100,126,6970,129,81,130,78,189,403,110,133,100,600,164,168,126,550,78,585,115,650,0,1,32,7,17,128,32,68,20,1,8,5,1,linux,8,9.0,136,191,166,730,176.0,1140.0,126,6971,129,81,130,78,189,403,110,134,150,300,100,600,164.0,168.0,126,551,78.0,585.0,115,650,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,001101000010100
d3284586-f045-4841-93b4-e6044518847b,chrome,120.0,OS X,Sonoma,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",chrome,136,195,166,712,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,183,123,554,78,587,115,681,0,1,32,7,17,128,32,68,20,1,8,5,1,linux,8,12.0,136,196,166,712,176.0,1184.0,123,6762,125,84,130,78,188,403,110,134,150,300,100,600,164.0,183.0,123,554,78.0,588.0,115,681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
d3597ba6-bea6-4069-a25a-92c3e8cff823,samsung,unknown,android,11.0,4156,3013,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Safari/537.36",chrome,130,224,168,784,167,1100,120,7125,125,83,130,77,182,468,105,150,100,600,163,170,109,637,67,600,114,672,0,1,32,7,49,128,32,68,37,3,8,5,3,linux,14,9.0,130,225,168,784,167.0,1429.0,120,7125,126,84,131,77,182,468,106,150,150,300,100,600,163.0,170.0,109,637,68.0,646.0,114,673,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,000000000001000
d3e84dbf-3171-480c-bf43-b037d26f8c4b,chrome,124.0,OS X,Big Sur,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",chrome,136,195,166,712,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,183,123,554,78,587,115,681,0,1,32,7,17,128,32,68,20,1,8,5,1,linux,8,12.0,136,196,166,712,176.0,1184.0,123,6762,125,84,130,78,188,403,110,134,150,300,100,600,164.0,183.0,123,554,78.0,588.0,115,681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
d451f52d-6b0a-4ba4-95d0-7189292e678c,firefox,110.0,OS X,Ventura,977,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,firefox,124,196,309,472,164,1100,120,7108,124,74,130,74,180,400,104,133,100,600,156,164,126,531,56,600,111,743,0,1,32,3,17,128,32,64,20,1,14,5,1,linux,8,12.0,125,196,309,473,164.0,1264.0,120,7108,124,74,130,74,181,400,104,134,150,300,100,600,156.0,165.0,126,532,57.0,602.0,111,744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
d452b94e-108e-4adf-aff8-0b15fbca8f7a,edge,127.0,OS X,Ventura,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",chrome,136,195,166,712,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,183,123,554,78,587,115,681,0,1,32,7,17,128,32,68,20,1,8,5,1,linux,8,11.0,136,196,166,712,176.0,1202.0,123,6762,125,84,130,78,188,403,110,134,150,300,100,600,164.0,183.0,123,554,78.0,588.0,115,681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
d5309ee8-9341-4f3f-bef2-f55d843e4b30,chrome,107.0,Windows,8.1,1060,945,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",chrome,136,190,166,732,175,1100,126,6976,129,81,130,78,189,403,110,133,100,600,164,170,126,550,78,585,115,650,,1,32,11,17,128,0,68,20,1,8,5,1,linux,9,9.0,136,191,166,732,176.0,1140.0,126,6977,129,81,130,78,189,403,110,134,150,300,100,600,164.0,170.0,126,551,78.0,585.0,115,650,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,111111101110111
